batter,h_exit_velo,h_barrel_pct,h_launch_angle,h_sweet_spot_pct,h_hard_hit_pct,h_pull_air_pct,h_hr_rate,h_n_batted,h_hr_contact_score,h_lifted_power_score,h_batter_right,h_zone_contact_pct,h_hr_vs_4seam,h_ev_vs_4seam,h_pa_vs_4seam,h_hr_vs_sinker,h_ev_vs_sinker,h_pa_vs_sinker,h_hr_vs_slider,h_ev_vs_slider,h_pa_vs_slider,h_hr_vs_change,h_ev_vs_change,h_pa_vs_change,h_hr_vs_curve,h_ev_vs_curve,h_pa_vs_curve,h_hr_vs_cutter,h_ev_vs_cutter,h_pa_vs_cutter,h_hr_vs_rhp,h_ev_vs_rhp,h_barrel_pct_vs_rhp,h_hard_hit_pct_vs_rhp,h_launch_angle_vs_rhp,h_sweet_spot_pct_vs_rhp,h_pull_air_pct_vs_rhp,h_n_batted_vs_rhp,h_xwoba_vs_rhp,h_hr_vs_lhp,h_ev_vs_lhp,h_barrel_pct_vs_lhp,h_hard_hit_pct_vs_lhp,h_launch_angle_vs_lhp,h_sweet_spot_pct_vs_lhp,h_pull_air_pct_vs_lhp,h_n_batted_vs_lhp,h_xwoba_vs_lhp,h_hr_contact_score_vs_rhp,h_lifted_power_score_vs_rhp,h_hr_contact_score_vs_lhp,h_lifted_power_score_vs_lhp,h_xwoba_vs_4seam,h_xwoba_vs_sinker,h_xwoba_vs_slider,h_xwoba_vs_change,h_xwoba_vs_curve,h_xwoba_vs_cutter
514888,80.96327900287632,0.0364333652924257,16.186001917545543,0.24928092042186,0.22435282837967402,0.1629913710450623,0.027804410354745925,1043,0.15254074784276125,0.20429050814956856,1.0,0.5657672849915683,0.048582995951417005,84.55910931174088,247.0,0.014084507042253521,80.97887323943662,213.0,0.017142857142857144,79.52342857142857,175.0,0.019230769230769232,81.30576923076923,104.0,0.04081632653061224,76.70816326530611,49.0,0.041237113402061855,83.03711340206186,97.0,0.027093596059113302,80.52290640394088,0.038177339901477834,0.21798029556650247,16.295566502463053,0.23645320197044334,0.16133004926108374,812.0,0.32498546825564906,0.030303030303030304,82.5112554112554,0.030303030303030304,0.24675324675324675,15.8008658008658,0.2943722943722944,0.16883116883116883,231.0,0.3383759770301716,0.14833743842364533,0.20166256157635468,0.16731601731601733,0.21352813852813854,0.4127663812731324,0.33865184029097484,0.2870087326089734,0.23367756875477466,0.3112522340425532,0.32045339042049564
516782,81.03953974895398,0.043933054393305436,14.271966527196653,0.3117154811715481,0.2405857740585774,0.10669456066945607,0.01882845188284519,478,0.16276150627615063,0.20598849372384936,1.0,0.5761494252873564,0.016853932584269662,81.88426966292134,178.0,0.012195121951219513,82.44024390243902,82.0,0.0,77.82622950819672,61.0,0.0,82.21346153846154,52.0,0.08695652173913043,84.63913043478261,23.0,0.075,80.66,40.0,0.020833333333333332,80.0925,0.05416666666666667,0.2125,11.533333333333333,0.32916666666666666,0.0875,240.0,0.35837475044951245,0.01680672268907563,81.99453781512605,0.03361344537815126,0.2689075630252101,17.03361344537815,0.29411764705882354,0.12605042016806722,238.0,0.3665677387046608,0.16125,0.1958333333333333,0.16428571428571428,0.21622899159663866,0.3511467517823058,0.30355217391304345,0.32895633971291866,0.3514633068081344,0.5457328750870751,0.40941185897435894
518595,82.91468926553672,0.05649717514124294,19.336158192090394,0.3192090395480226,0.2175141242937853,0.12994350282485875,0.01977401129943503,354,0.16906779661016952,0.23232697740112995,1.0,0.5788423153692615,0.02459016393442623,85.29754098360655,122.0,0.014925373134328358,82.7865671641791,67.0,0.02040816326530612,81.99795918367347,49.0,0.047619047619047616,84.0047619047619,21.0,0.0,79.1,13.0,0.0,81.7925925925926,27.0,0.013888888888888888,82.72361111111111,0.052083333333333336,0.21875,19.135416666666668,0.2916666666666667,0.1111111111111111,288.0,0.34008498011481786,0.045454545454545456,83.74848484848485,0.07575757575757576,0.21212121212121213,20.21212121212121,0.4393939393939394,0.21212121212121213,66.0,0.4184534058727117,0.15711805555555558,0.2205078125,0.2212121212121212,0.2839015151515151,0.4459191539129774,0.31403914585414583,0.39982939232138315,0.2341666666666667,0.27366666666666667,0.32053877551020404
518692,84.61193895870736,0.05565529622980251,16.859066427289047,0.3491921005385996,0.26840215439856374,0.1490125673249551,0.025134649910233394,1114,0.19026032315978456,0.2450235637342908,0.0,0.6392128279883382,0.03209876543209877,85.85679012345679,405.0,0.023952095808383235,86.22275449101797,167.0,0.024193548387096774,83.7717741935484,124.0,0.017391304347826087,82.67826086956522,115.0,0.02531645569620253,84.84810126582279,79.0,0.030303030303030304,81.47878787878787,99.0,0.022085889570552148,84.6439263803681,0.05276073619631902,0.26993865030674846,17.206134969325152,0.35460122699386504,0.150920245398773,815.0,0.4065872211008925,0.033444816053511704,84.5247491638796,0.06354515050167224,0.26421404682274247,15.91304347826087,0.33444816053511706,0.14381270903010032,299.0,0.40650092311049013,0.19128834355828223,0.2477990797546012,0.1874581939799331,0.23745819397993312,0.42587907865176183,0.40191650671563345,0.4410392259618921,0.3437665231666437,0.3340256384562529,0.41149481351981354
518792,81.61909090909091,0.02727272727272727,13.018181818181818,0.18181818181818182,0.2636363636363636,0.16363636363636364,0.01818181818181818,110,0.14045454545454544,0.16022727272727272,0.0,0.50625,0.02564102564102564,83.18205128205128,39.0,0.0,85.51666666666667,18.0,0.0,82.78999999999999,10.0,0.0,81.53333333333333,6.0,0.125,79.6875,8.0,0.0,79.89999999999999,12.0,0.02127659574468085,82.1936170212766,0.031914893617021274,0.2872340425531915,11.904255319148936,0.1702127659574468,0.1702127659574468,94.0,0.27093208699571786,0.0,78.24375,0.0,0.125,19.5625,0.25,0.125,16.0,0.32255555555555554,0.1452127659574468,0.1528590425531915,0.11249999999999999,0.183984375,0.2719789915966387,0.2735511111111111,0.5247911111111112,0.19319999999999998,0.22687999999999997,0.23014285714285718
518934,86.77784431137724,0.023952095808383235,13.125748502994012,0.30538922155688625,0.3772455089820359,0.03592814371257485,0.011976047904191617,167,0.16736526946107785,0.17732035928143713,1.0,0.5267175572519084,0.02127659574468085,91.01702127659574,47.0,0.0,87.08108108108108,37.0,0.029411764705882353,82.87352941176471,34.0,0.0,81.37058823529412,17.0,0.0,80.32000000000001,5.0,0.0,92.06153846153846,13.0,0.018018018018018018,87.57567567567567,0.02702702702702703,0.40540540540540543,13.576576576576576,0.3333333333333333,0.036036036036036036,111.0,0.3683807719477251,0.0,85.19642857142857,0.017857142857142856,0.32142857142857145,12.232142857142858,0.25,0.03571428571428571,56.0,0.3008128078817734,0.1810810810810811,0.18992117117117116,0.14017857142857146,0.15234375,0.4245338999236058,0.2861875,0.31878392762328267,0.29533333333333334,0.36775,0.37957142857142856
519317,86.712351543943,0.10926365795724466,20.97624703087886,0.31353919239904987,0.33729216152019004,0.18527315914489312,0.06413301662707839,421,0.22114014251781472,0.25241983372921617,1.0,0.45566166439290584,0.07971014492753623,85.3123188405797,138.0,0.03076923076923077,85.14769230769231,65.0,0.13114754098360656,88.54098360655738,61.0,0.043478260869565216,91.60652173913043,46.0,0.0,87.72142857142856,28.0,0.0,83.89999999999999,28.0,0.07023411371237458,86.6438127090301,0.11036789297658862,0.32441471571906355,21.046822742474916,0.3277591973244147,0.20066889632107024,299.0,0.520871944116788,0.04918032786885246,86.88032786885246,0.10655737704918032,0.36885245901639346,20.80327868852459,0.2786885245901639,0.14754098360655737,122.0,0.4090217423416637,0.22558528428093647,0.2590510033444816,0.21024590163934426,0.23616803278688525,0.4919128841246484,0.38191733870967737,0.7231629679144385,0.4497260964912281,0.44849024293110307,0.3464824561403509
521692,83.45676625659051,0.070298769771529,20.661687170474515,0.28998242530755713,0.28031634446397186,0.17311072056239016,0.030755711775043937,1138,0.18778558875219686,0.227960237258348,1.0,0.6457473162675474,0.0364741641337386,85.23617021276596,329.0,0.03571428571428571,84.55561224489797,196.0,0.024844720496894408,83.8,161.0,0.01680672268907563,81.1453781512605,119.0,0.03278688524590164,81.11311475409835,61.0,0.04672897196261682,81.64112149532711,107.0,0.03672985781990521,83.49229857819905,0.07582938388625593,0.283175355450237,19.886255924170616,0.2950236966824645,0.16824644549763032,844.0,0.41319433893339963,0.013605442176870748,83.3547619047619,0.05442176870748299,0.272108843537415,22.887755102040817,0.2755102040816326,0.1870748299319728,294.0,0.3746027483945267,0.19058056872037915,0.2360781990521327,0.17976190476190476,0.20465561224489792,0.4668987724289614,0.40693133008715476,0.40173896181066265,0.2888482465435231,0.39858987963360415,0.37169534606569904
527038,81.36366322008863,0.023633677991137372,21.18168389955687,0.310192023633678,0.19497784342688332,0.14623338257016247,0.023633677991137372,677,0.15406203840472674,0.20574224519940915,1.0,0.5663716814159292,0.028985507246376812,82.5373188405797,276.0,0.017857142857142856,84.31785714285715,112.0,0.03529411764705882,78.37411764705882,85.0,0.014492753623188406,77.9608695652174,69.0,0.0,78.296,25.0,0.025,82.6925,40.0,0.021645021645021644,80.76233766233766,0.01948051948051948,0.1774891774891775,19.818181818181817,0.30303030303030304,0.14285714285714285,462.0,0.30287903221747287,0.027906976744186046,82.65581395348838,0.03255813953488372,0.23255813953488372,24.111627906976743,0.32558139534883723,0.15348837209302327,215.0,0.30723773030045354,0.14664502164502166,0.20974025974025975,0.17,0.1971511627906977,0.29809281074639205,0.33543624531040706,0.2943774918300654,0.3618900793650794,0.3813636363636364,0.15146666666666667
542303,83.01520000000001,0.054857142857142854,19.336,0.30857142857142855,0.2422857142857143,0.13714285714285715,0.02857142857142857,875,0.17222857142857143,0.22947857142857142,1.0,0.5089221984296931,0.018518518518518517,85.03074074074074,270.0,0.02564102564102564,84.06205128205127,195.0,0.05084745762711865,82.8957627118644,118.0,0.0,80.14761904761905,84.0,0.04878048780487805,79.22439024390243,41.0,0.09090909090909091,83.37272727272727,55.0,0.03076923076923077,83.12646153846154,0.05692307692307692,0.24153846153846154,18.955384615384617,0.31076923076923074,0.14153846153846153,650.0,0.40244480749415973,0.022222222222222223,82.69377777777777,0.04888888888888889,0.24444444444444444,20.435555555555556,0.3022222222222222,0.12444444444444444,225.0,0.4008799574880457,0.17423076923076922,0.2341057692307692,0.16644444444444445,0.21611111111111111,0.4404869693415252,0.38885998889617013,0.43390898063345845,0.2663852272727273,0.4814075892857142,0.6360390531118819
