player_name,p_exit_velo_allowed,p_hard_hit_pct_allowed,p_barrel_pct_allowed,p_launch_angle_allowed,p_sweet_spot_pct_allowed,p_pull_air_pct_allowed,p_hr_rate_allowed,p_n_faced,p_hr_contact_risk,p_lift_damage_risk,p_arm_angle,p_in_zone_pct,p_spin_into_barrel_pct,p_spin_4seam,p_4seam_usage_rhh,p_4seam_usage_lhh,p_spin_sinker,p_sinker_usage_rhh,p_sinker_usage_lhh,p_spin_slider,p_slider_usage_rhh,p_slider_usage_lhh,p_spin_change,p_change_usage_rhh,p_change_usage_lhh,p_spin_curve,p_curve_usage_rhh,p_curve_usage_lhh,p_spin_cutter,p_cutter_usage_rhh,p_cutter_usage_lhh,p_ev_allowed_4seam,p_barrel_pct_allowed_4seam,p_launch_angle_allowed_4seam,p_sweet_spot_pct_allowed_4seam,p_ev_allowed_sinker,p_barrel_pct_allowed_sinker,p_launch_angle_allowed_sinker,p_sweet_spot_pct_allowed_sinker,p_ev_allowed_slider,p_barrel_pct_allowed_slider,p_launch_angle_allowed_slider,p_sweet_spot_pct_allowed_slider,p_ev_allowed_change,p_barrel_pct_allowed_change,p_launch_angle_allowed_change,p_sweet_spot_pct_allowed_change,p_ev_allowed_curve,p_barrel_pct_allowed_curve,p_launch_angle_allowed_curve,p_sweet_spot_pct_allowed_curve,p_ev_allowed_cutter,p_barrel_pct_allowed_cutter,p_launch_angle_allowed_cutter,p_sweet_spot_pct_allowed_cutter,p_hr_rate_allowed_rhh,p_exit_velo_allowed_rhh,p_barrel_pct_allowed_rhh,p_hard_hit_pct_allowed_rhh,p_launch_angle_allowed_rhh,p_sweet_spot_pct_allowed_rhh,p_pull_air_pct_allowed_rhh,p_n_faced_rhh,p_hr_contact_risk_rhh,p_lift_damage_risk_rhh,p_hr_rate_allowed_lhh,p_exit_velo_allowed_lhh,p_barrel_pct_allowed_lhh,p_hard_hit_pct_allowed_lhh,p_launch_angle_allowed_lhh,p_sweet_spot_pct_allowed_lhh,p_pull_air_pct_allowed_lhh,p_n_faced_lhh,p_hr_contact_risk_lhh,p_lift_damage_risk_lhh
"Alcala, Jorge",82.82994011976048,0.2155688622754491,0.05389221556886228,24.29940119760479,0.31736526946107785,0.1497005988023952,0.038922155688622756,334,0.15104790419161676,0.2805389221556886,72.86770995138568,0.4783427495291902,0.5301318267419962,2481.806517311609,0.40916271721958924,0.5407925407925408,2227.3478260869565,0.21642969984202212,0.002331002331002331,2482.0245398773004,0.1674565560821485,0.13286713286713286,2399.85,0.001579778830963665,0.04428904428904429,2597.670731707317,0.20537124802527645,0.2703962703962704,,,,85.30064935064935,0.05194805194805195,37.66233766233766,0.35064935064935066,76.90217391304348,0.06521739130434782,12.23913043478261,0.2391304347826087,82.52000000000001,0.05454545454545454,17.581818181818182,0.3090909090909091,74.58,0.2,-0.2,0.4,82.1608108108108,0.04054054054054054,10.635135135135135,0.2972972972972973,,,,,0.02912621359223301,81.13592233009709,0.05825242718446602,0.2087378640776699,21.296116504854368,0.2912621359223301,0.11650485436893204,206.0,0.13932038834951457,0.3015169902912621,0.0546875,85.55625,0.046875,0.2265625,29.1328125,0.359375,0.203125,128.0,0.169921875,0.24677734375
"Alcantara, Sandy",84.30353721444362,0.26823876197494473,0.04126750184229919,14.600589535740605,0.27855563743551953,0.12748710390567428,0.01915991156963891,1357,0.1437361827560796,0.2951271186440678,73.49355799375583,0.4776476849387972,0.471261309207025,2275.7548579970103,0.15595304639463387,0.19807008633824277,2317.4973544973545,0.2940190050307434,0.212798374809548,2422.0124416796266,0.1995528228060369,0.1452513966480447,2091.132269099202,0.20067076579094467,0.26307770441848655,,,,2333.078431372549,0.1335941866964785,0.16353478923311326,86.62561403508772,0.04912280701754386,27.378947368421052,0.3192982456140351,85.06546391752578,0.04381443298969072,10.904639175257731,0.26804123711340205,83.72149999999999,0.055,17.585,0.315,83.1953795379538,0.019801980198019802,1.221122112211221,0.23432343234323433,,,,,82.20920245398773,0.04294478527607362,20.134969325153374,0.26993865030674846,0.015128593040847202,83.74553706505296,0.036308623298033284,0.2708018154311649,10.878971255673223,0.25718608169440244,0.12405446293494705,661.0,0.13736762481089257,0.23927760968229955,0.022988505747126436,84.83347701149425,0.04597701149425287,0.26580459770114945,18.135057471264368,0.2988505747126437,0.1307471264367816,696.0,0.1497844827586207,0.34479166666666666
"Aldegheri, Sam",82.72500000000001,0.22727272727272727,0.06060606060606061,20.416666666666668,0.3333333333333333,0.1590909090909091,0.030303030303030304,132,0.15871212121212122,0.33835227272727275,73.5978454550609,0.4039408866995074,0.35714285714285715,2316.0810810810813,0.42292490118577075,0.5098039215686274,,,,2272.6111111111113,0.09090909090909091,0.3202614379084967,1830.0294117647059,0.35968379446640314,0.0718954248366013,2149.586956521739,0.1225296442687747,0.09803921568627451,,,,82.62307692307692,0.038461538461538464,27.53846153846154,0.3076923076923077,,,,,85.17096774193548,0.0967741935483871,15.096774193548388,0.2903225806451613,81.61282051282052,0.07692307692307693,22.666666666666668,0.4358974358974359,80.01,0.0,-8.9,0.2,,,,,0.023529411764705882,82.82470588235294,0.07058823529411765,0.25882352941176473,21.6,0.3411764705882353,0.17647058823529413,85.0,0.1711764705882353,0.33264705882352935,0.0425531914893617,82.54468085106383,0.0425531914893617,0.1702127659574468,18.27659574468085,0.3191489361702128,0.1276595744680851,47.0,0.13617021276595745,0.34867021276595744
"Aleman, Franco",90.92999999999999,0.4,0.0,43.5,0.2,0.1,0.0,10,0.17162499999999992,0.095,67.09781472845094,0.5,0.5714285714285714,2654.521739130435,0.9230769230769231,0.7333333333333333,,,,2648.0,0.07692307692307693,0.26666666666666666,,,,,,,,,,90.92999999999999,0.0,43.5,0.2,,,,,,,,,,,,,,,,,,,,,0.0,94.05,0.0,0.5,45.0,0.25,0.25,4.0,0.263125,0.15,0.0,88.85000000000001,0.0,0.3333333333333333,42.5,0.16666666666666666,0.0,6.0,0.11062500000000011,0.05833333333333333
"Alexander, Jason",84.71364705882354,0.3129411764705882,0.05411764705882353,11.254117647058823,0.31529411764705884,0.17176470588235293,0.04,425,0.1736470588235294,0.2797941176470588,73.65645520302941,0.4715743440233236,0.46355685131195334,2278.9645390070923,0.06799336650082918,0.13003901170351106,2053.769961977186,0.48092868988391374,0.3068920676202861,2532.5,0.001658374792703151,0.0013003901170351106,1772.3636363636363,0.2736318407960199,0.3719115734720416,,,,2257.060606060606,0.004975124378109453,0.03901170351105332,88.10606060606061,0.06060606060606061,24.575757575757574,0.42424242424242425,87.62893401015229,0.03553299492385787,5.365482233502538,0.3096446700507614,78.1,0.0,-5.5,0.5,80.13636363636364,0.06060606060606061,13.772727272727273,0.30303030303030304,,,,,86.52222222222223,0.1111111111111111,19.666666666666668,0.3333333333333333,0.0427807486631016,83.02566844919785,0.0481283422459893,0.26737967914438504,2.93048128342246,0.32085561497326204,0.16042780748663102,187.0,0.16256684491978607,0.17366310160427806,0.037815126050420166,86.03991596638656,0.058823529411764705,0.3487394957983193,17.794117647058822,0.31092436974789917,0.18067226890756302,238.0,0.18235294117647058,0.3631827731092437
"Alexander, Scott",84.70388349514563,0.39805825242718446,0.08737864077669903,4.203883495145631,0.27184466019417475,0.11650485436893204,0.04854368932038835,103,0.1849514563106796,0.16929611650485438,75.30769251255315,0.4696485623003195,0.3194888178913738,,,,2191.8186274509803,0.6973684210526315,0.6086956521739131,2408.5846153846155,0.013157894736842105,0.391304347826087,1485.2727272727273,0.2894736842105263,,,,,,,,,,,,86.01578947368421,0.09210526315789473,0.7105263157894737,0.3026315789473684,79.35555555555555,0.1111111111111111,12.333333333333334,0.16666666666666666,84.32222222222222,0.0,17.444444444444443,0.2222222222222222,,,,,,,,,0.061224489795918366,88.21020408163265,0.061224489795918366,0.42857142857142855,0.30612244897959184,0.22448979591836735,0.12244897959183673,49.0,0.17915816326530615,0.12142857142857144,0.037037037037037035,81.52222222222223,0.1111111111111111,0.37037037037037035,7.7407407407407405,0.3148148148148148,0.1111111111111111,54.0,0.1925925925925926,0.23194444444444443
"Alexander, Tyler",80.7458394160584,0.22043795620437956,0.027737226277372264,21.88905109489051,0.33284671532846716,0.16058394160583941,0.014598540145985401,685,0.14525547445255477,0.31357664233576643,69.30271048581612,0.4813452443510247,0.3941145559642669,2233.158256880734,0.24504504504504504,0.2068095838587642,2097.1497326203207,0.12972972972972974,0.29129886506935687,,,,1516.48417721519,0.2585585585585586,0.03656998738965952,,,,2342.7698863636365,0.24324324324324326,0.1034047919293821,81.89470588235294,0.041176470588235294,34.311764705882354,0.38235294117647056,79.31592356687898,0.012738853503184714,19.286624203821656,0.29936305732484075,,,,,82.71944444444445,0.018518518518518517,0.8425925925925926,0.24074074074074073,,,,,80.35135135135135,0.036036036036036036,25.63963963963964,0.34234234234234234,0.012953367875647668,81.87849740932643,0.023316062176165803,0.2538860103626943,22.632124352331605,0.34974093264248707,0.16062176165803108,386.0,0.15375647668393785,0.30932642487046635,0.016722408026755852,79.28361204013378,0.033444816053511704,0.17725752508361203,20.929765886287626,0.3110367892976589,0.1605351170568562,299.0,0.1342809364548495,0.31906354515050167
"Allard, Kolby",82.19013452914798,0.2399103139013453,0.03811659192825112,22.134529147982065,0.2802690582959641,0.1547085201793722,0.01569506726457399,446,0.14103139013452914,0.29271300448430493,68.21239942363637,0.5155071248952221,0.4316848281642917,2019.8530066815144,0.4054726368159204,0.3161953727506427,1996.6698113207547,0.007462686567164179,0.2570694087403599,,,,1536.3776824034335,0.24875621890547264,0.08483290488431877,1856.775641025641,0.1517412935323383,0.08740359897172237,2030.390557939914,0.16666666666666666,0.2544987146529563,83.71194968553459,0.031446540880503145,32.83647798742138,0.31446540880503143,78.23617021276596,0.0425531914893617,6.425531914893617,0.19148936170212766,,,,,81.67019230769232,0.04807692307692308,20.009615384615383,0.22115384615384615,82.616,0.0,5.54,0.3,81.9186046511628,0.05813953488372093,23.151162790697676,0.32558139534883723,0.013333333333333334,83.26133333333334,0.04,0.2633333333333333,23.846666666666668,0.3,0.17,300.0,0.15216666666666667,0.28241666666666665,0.02054794520547945,79.98904109589041,0.03424657534246575,0.1917808219178082,18.616438356164384,0.23972602739726026,0.1232876712328767,146.0,0.11815068493150684,0.3138698630136987
"Allen, Logan",81.82150776053216,0.2328159645232816,0.04878048780487805,17.524390243902438,0.29933481152993346,0.1164079822616408,0.019955654101995565,902,0.14151884700665188,0.337680155210643,65.46298181009166,0.4511610762992997,0.36527828971618137,2232.5944444444444,0.3544186046511628,0.24511545293072823,1966.7431693989072,0.08604651162790698,0.32149200710479575,2351.5,0.0009302325581395349,0.003552397868561279,959.4064386317907,0.2302325581395349,0.003552397868561279,,,,2265.9901960784314,0.11953488372093023,0.08703374777975133,83.2681660899654,0.04844290657439446,27.823529411764707,0.33217993079584773,81.84060150375939,0.022556390977443608,8.398496240601503,0.22556390977443608,77.4,0.0,-23.0,0.0,82.0616504854369,0.043689320388349516,9.20388349514563,0.3300970873786408,,,,,80.79894736842105,0.08421052631578947,18.2,0.28421052631578947,0.019580419580419582,82.50307692307692,0.05314685314685315,0.23916083916083916,17.61958041958042,0.31608391608391606,0.13286713286713286,715.0,0.14986013986013985,0.34972027972027975,0.0213903743315508,79.21550802139038,0.03208556149732621,0.20855614973262032,17.16042780748663,0.23529411764705882,0.053475935828877004,187.0,0.10962566844919787,0.29164438502673795
"Altavilla, Dan",81.35138888888889,0.2152777777777778,0.04861111111111111,13.847222222222221,0.2916666666666667,0.11805555555555555,0.027777777777777776,144,0.13784722222222223,0.2894097222222222,67.77478565525197,0.44956140350877194,0.35526315789473684,2333.8429752066118,0.22707423580786026,0.3039647577092511,2289.5526315789475,0.30131004366812225,0.19823788546255505,2530.0526315789475,0.4104803493449782,0.0881057268722467,1779.3831775700935,0.0611353711790393,0.40969162995594716,,,,,,,78.23783783783784,0.08108108108108109,23.324324324324323,0.2972972972972973,83.97878787878788,0.06060606060606061,21.636363636363637,0.42424242424242425,82.70263157894736,0.0,13.157894736842104,0.3157894736842105,80.71666666666667,0.05555555555555555,-2.3055555555555554,0.1388888888888889,,,,,,,,,0.0,81.11449275362318,0.0,0.2028985507246377,12.55072463768116,0.36231884057971014,0.10144927536231885,69.0,0.1282608695652174,0.28405797101449276,0.05333333333333334,81.56933333333333,0.09333333333333334,0.22666666666666666,15.04,0.22666666666666666,0.13333333333333333,75.0,0.14666666666666667,0.29433333333333334
